Device_Name;Device_Address;LastContact;EntityName;Device_Event_Name;Sensor_Event_Date;Sensor_Event_Value
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:24:59.567;155.69
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:27:20.687;148.59
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:27:21.520;148.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:16.997;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:06.037;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:00.067;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:01.930;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:06.067;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:17.027;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:21.983;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:30.067;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:41.040;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:49.097;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:54.040;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:55.083;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:00.073;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:01.933;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:41:55.110;0.70
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:01.100;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:07.097;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:13.097;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:20.127;0.60
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:25.093;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:27.980;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:53.003;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:56.123;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:24.113;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:18.013;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:26:48.623;148.80
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:02.963;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:44.047;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:51.937;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:32.077;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:15.990;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:32.953;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:43.100;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:20.990;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:21.090;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:58.997;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:51:01.020;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:29.027;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:33.997;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:43.927;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:59.033;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:04.000;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:26.953;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:38.967;0.60
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:16.023;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:51.100;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:22:59.593;146.80
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:26.073;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:41:55.940;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:25.927;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:31.927;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:37.927;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:45.997;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:51.977;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:20.920;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:25.047;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:12.063;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:18.060;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:24.057;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:35.030;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:50.943;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:57.990;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:02.963;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:27.017;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:20.947;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:31.103;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:14.987;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:19.950;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:14.963;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:01.103;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:11.053;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:40.947;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:48.007;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:20.057;0.60
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:52.987;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:48:34.950;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:07.927;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:42:13.927;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:05.047;0.60
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:13.117;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:24.943;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:43.013;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:46.963;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:50.080;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:53.987;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:10.123;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:12.953;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:40.060;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:06.137;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:17.947;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:45.943;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:50.077;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:58.133;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:06.090;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:35.080;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:43.980;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:54.950;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:24.137;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:33.033;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:47.940;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:59.097;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:20.017;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:25.003;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:39.097;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:17.063;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:10.013;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:18.927;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:29.107;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:37.003;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:57.067;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:02.037;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:07.000;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:14.057;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:17.997;0.70
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:03.023;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:12.123;0.80
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:29.107;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:39.020;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:31.017;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:43.047;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:49.047;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:16.087;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:31.023;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:07.980;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:17.090;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:28.067;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:17.110;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:23.133;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:52.987;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:28:23.597;149.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:53.090;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:27.040;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:36.130;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:44.003;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:35.990;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:08.017;0.40
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:42.943;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:36:16.073;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:03.067;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:11.957;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:22.093;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:37:51.947;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:35.963;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:45.080;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:49.043;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:52.960;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:04.103;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:33.937;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:39.110;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:56.100;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:45:01.077;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:36.943;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:42.110;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:46.050;0.70
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:34:59.087;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:19.990;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:26.003;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:35:47.110;0.30
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:30.983;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:55.027;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:35:26.487;127.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:33.057;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:15.090;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:19.030;0.20
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:23.993;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:25.023;0.10
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:44:33.117;0.00
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-16 17:39:44.570;118.59
ABB;10.117.137.21;2025-10-21 09:21:37.017;Goliath/Sollevamento/LT/MH3/Bozzello/NetLoad;Tons;2025-10-17 08:43:32.017;0.40
